V1,V2,V3
f,1234,387
t,1234,1942
f,1235,10
t,1235,1816
t,1235,1872
l,1236,809
t,1236,1157
t,1236,1264
l,1237,447
t,1238,61
o,1238,628
l,1238,945
l,1239,529
t,1239,1371
l,1239,1640
f,1240,993
o,1240,1083
t,1240,1928
f,1241,266
f,1241,369
o,1241,684
l,1241,851
t,1241,1588
o,1242,646
f,1242,725
t,1243,1396
t,1244,1233
t,1244,1775
l,1244,1854
o,1245,201
l,1245,819
t,1245,1440
t,1245,1996
t,1246,1282
t,1246,1309
f,1247,3
f,1247,138
t,1247,916
t,1247,1195
t,1247,1562
t,1248,105
t,1248,1690
o,1249,596
l,1249,786
t,1249,1340
l,1249,1380
l,1250,959
l,1250,1090
f,1250,1154
f,1250,1463
l,1250,1656
t,1250,1909
t,1251,1961
l,1252,23
t,1252,60
l,1252,834
l,1252,1832
l,1253,500
t,1253,873
f,1254,379
f,1254,1122
l,1255,1846
l,1256,803
t,1256,1359
t,1257,84
f,1257,409
t,1257,1406
o,1258,185
t,1258,478
l,1258,1213
f,1259,544
o,1259,854
t,1259,1695
t,1259,1735
t,1259,1888
f,1260,250
t,1260,1944
f,1261,514
f,1261,558
f,1262,999
f,1263,1255
l,1263,1347
l,1264,727
t,1264,1433
t,1264,1602
l,1265,829
t,1265,969
t,1265,1552
t,1266,794
t,1266,1052
o,1267,662
f,1267,1145
t,1267,1239
t,1267,1723
f,1268,232
l,1268,763
f,1268,1026
t,1268,1766
t,1268,1784
t,1268,1980
t,1269,34
t,1269,114
t,1269,1313
t,1269,1566
t,1271,60
l,1271,702
l,1271,935
f,1271,1266
t,1271,1817
f,1272,248
l,1272,1288
t,1272,1412
t,1272,1906
o,1273,613
f,1273,1621
t,1274,384
t,1274,869
l,1274,1882
o,1275,844
t,1275,1858
f,1276,204
f,1277,426
t,1277,1098
f,1279,516
f,1279,582
l,1279,821
t,1280,409
l,1280,562
f,1280,904
t,1280,1833
l,1280,1998
f,1281,1211
t,1282,741
o,1282,803
t,1282,966
t,1282,1307
f,1282,1378
t,1282,1769
t,1283,44
l,1284,545
l,1284,930
t,1284,1338
l,1285,948
l,1285,1973
l,1286,648
l,1286,756
l,1286,776
f,1286,1019
t,1286,1442
t,1286,1811
t,1287,68
t,1287,1539
t,1287,1581
t,1287,1708
t,1287,1724
l,1287,1943
t,1288,1267
o,1289,109
o,1290,913
f,1290,986
t,1290,1791
f,1291,153
t,1291,237
l,1291,579
l,1291,687
f,1291,1368
t,1292,1644
f,1293,195
l,1293,728
o,1293,1193
l,1294,428
l,1294,812
t,1294,1323
t,1294,1561
t,1295,6
f,1295,86
l,1295,557
f,1295,1144
l,1295,1298
l,1295,1528
l,1295,1993
t,1296,1167
t,1296,1406
o,1297,136
t,1297,617
l,1297,1599
t,1298,25
l,1298,498
t,1298,850
t,1298,1508
t,1298,1831
t,1298,1857
l,1299,445
f,1299,1086
t,1299,1810
l,1300,793
t,1300,1221
f,1300,1346
t,1300,1669
l,1301,951
f,1302,1055
l,1302,1958
f,1303,212
l,1303,751
o,1303,900
t,1303,1487
t,1303,1900
t,1304,1028
f,1304,1107
f,1304,1432
o,1305,242
f,1305,1070
l,1305,1984
f,1306,1611
l,1307,567
f,1307,978
l,1309,434
f,1309,1012
o,1309,1194
l,1310,1706
t,1311,651
f,1311,1142
t,1311,1643
f,1312,354
t,1312,511
t,1312,667
t,1312,1268
t,1312,1513
t,1312,1680
f,1312,1825
t,1313,850
t,1313,876
l,1314,831
f,1314,946
t,1314,1234
o,1315,472
f,1315,1602
l,1316,14
o,1316,552
t,1316,734
t,1317,791
t,1317,1256
t,1317,1902
t,1318,1763
l,1318,1956
l,1319,566
f,1319,1120
t,1319,1211
f,1319,1325
t,1319,1979
l,1320,492
t,1320,772
l,1320,1718
t,1320,1865
o,1320,1935
l,1320,1999
f,1321,161
t,1321,1393
f,1321,1918
o,1323,111
l,1323,1851
t,1324,515
t,1324,1186
l,1325,810
f,1325,1796
t,1326,654
t,1326,753
t,1326,1741
t,1326,1775
f,1327,42
l,1328,835
f,1328,918
l,1328,1428
t,1329,1614
l,1330,2
t,1330,61
t,1330,74
o,1330,379
t,1330,1243
t,1330,1576
f,1330,1962
f,1331,584
t,1331,703
f,1331,1057
t,1332,408
f,1332,1105
t,1332,1302
o,1332,1358
t,1332,1464
f,1333,103
l,1333,728
t,1333,1653
l,1333,1834
t,1333,1879
t,1334,428
t,1334,987
l,1334,1286
t,1334,1317
f,1335,163
f,1335,264
t,1335,464
o,1336,26
t,1336,567
l,1336,1723
f,1337,342
f,1337,549
f,1337,1335
t,1337,1480
o,1338,1157
t,1339,482
t,1339,760
f,1339,816
f,1339,874
f,1339,944
t,1339,1371
t,1340,1048
t,1340,1703
f,1341,969
l,1341,1208
l,1341,1809
o,1342,1124
t,1342,1537
l,1342,1979
t,1343,652
o,1343,903
l,1343,1025
t,1343,1186
t,1344,855
f,1344,1108
t,1344,1738
t,1344,1792
f,1345,1955
f,1346,1082
t,1346,1302
t,1346,1585
f,1348,83
t,1348,1164
f,1348,1454
t,1348,1489
l,1348,1556
t,1348,1899
t,1349,128
t,1349,605
t,1350,1763
f,1351,2
t,1351,108
t,1351,479
f,1351,1914
t,1352,673
f,1352,833
f,1352,918
l,1352,1820
l,1352,1848
f,1353,26
f,1353,224
t,1353,1273
o,1353,1431
o,1354,192
l,1354,575
t,1354,760
t,1354,1320
t,1354,1369
t,1354,1778
o,1354,1937
f,1355,388
t,1356,1241
f,1356,1610
o,1357,560
f,1357,1114
f,1358,93
o,1358,170
f,1358,810
t,1358,1383
t,1358,1688
t,1358,1870
f,1359,50
t,1359,455
t,1359,522
t,1359,704
l,1359,1062
l,1359,1660
t,1360,501
t,1360,782
o,1360,1022
l,1360,1734
t,1361,1135
t,1361,1483
f,1362,156
l,1362,988
l,1362,1400
t,1364,958
t,1364,1710
t,1364,1998
l,1365,620
l,1365,1553
l,1365,1969
o,1366,546
l,1366,1790
t,1366,1831
l,1366,1954
t,1367,1047
t,1367,1511
t,1367,1528
t,1367,1936
t,1368,1237
f,1369,1184
l,1369,1858
t,1370,75
o,1370,638
t,1370,651
l,1370,864
t,1370,1275
t,1371,131
o,1371,1641
t,1372,32
f,1372,1082
t,1372,1303
t,1372,1384
l,1372,1427
t,1372,1591
l,1372,1805
l,1373,848
l,1373,931
o,1374,697
o,1374,1682
t,1374,1822
f,1375,390
t,1375,473
l,1375,1747
l,1375,1771
t,1375,1907
t,1376,99
t,1376,516
f,1376,737
l,1377,1566
t,1377,1711
t,1378,604
f,1378,1960
t,1378,1990
f,1379,448
f,1380,187
t,1380,532
t,1380,675
f,1380,818
t,1380,1063
t,1380,1319
t,1380,1355
l,1381,152
l,1381,1783
f,1382,78
f,1382,996
f,1382,1152
t,1382,1525
t,1382,1547
t,1382,1583
f,1383,894
t,1383,1118
l,1384,912
f,1384,1027
t,1384,1388
l,1384,1664
t,1384,1835
f,1385,60
l,1385,710
l,1385,779
f,1386,19
t,1386,362
l,1386,1198
t,1386,1279
f,1386,1493
o,1387,1648
t,1388,1044
t,1388,1296
l,1388,1622
t,1389,1216
f,1390,124
f,1390,140
f,1390,417
t,1390,467
t,1390,790
f,1390,846
t,1391,1231
l,1391,1798
l,1391,1811
f,1392,404
t,1392,962
l,1392,1771
t,1392,1905
t,1393,577
l,1393,1556
f,1394,288
f,1394,496
f,1394,741
l,1394,1381
f,1395,102
f,1395,165
f,1395,203
f,1395,1450
t,1395,1470
t,1396,1105
t,1396,1136
l,1397,81
f,1397,347
o,1397,644
f,1397,817
t,1398,536
t,1398,1266
l,1398,1761
l,1399,1682
t,1399,1731
l,1400,1749
f,1401,41
t,1401,1314
t,1401,1361
l,1402,1062
t,1403,703
f,1403,938
f,1403,1588
t,1403,1829
f,1405,244
f,1405,267
l,1405,1087
f,1406,328
t,1406,451
t,1406,1234
o,1406,1974
f,1407,1176
l,1407,1795
f,1408,612
t,1408,1447
l,1409,363
t,1409,660
o,1409,839
f,1409,901
l,1409,1109
t,1409,1256
l,1409,1873
o,1410,63
f,1410,1559
f,1410,1944
t,1411,974
f,1411,1528
t,1411,1707
t,1411,1848
t,1412,471
t,1412,567
l,1412,862
l,1412,1040
t,1412,1471
f,1413,107
f,1413,141
o,1413,1400
t,1413,1612
f,1414,7
t,1414,1284
t,1414,1892
t,1415,403
t,1415,679
t,1415,1644
l,1416,1488
o,1417,381
l,1418,197
l,1418,229
t,1418,532
f,1418,803
f,1418,924
o,1418,1190
t,1418,1343
t,1418,1436
t,1418,1632
t,1418,1789
l,1419,1772
t,1420,504
t,1420,1815
t,1421,776
t,1421,983
f,1421,1511
o,1421,1658
f,1422,320
t,1422,432
t,1422,745
t,1422,1259
t,1423,705
l,1424,613
l,1424,721
l,1424,1048
f,1424,1150
t,1424,1308
f,1424,1578
t,1424,1902
o,1424,1935
t,1425,484
l,1425,1093
t,1425,1202
o,1425,1952
o,1426,54
f,1426,139
t,1426,362
f,1426,897
t,1426,1132
o,1426,1247
f,1427,634
f,1428,263
t,1429,1005
o,1429,1376
t,1429,1748
l,1430,1027
f,1431,106
t,1431,1323
t,1432,1873
o,1433,181
t,1433,455
o,1434,203
t,1435,1121
l,1435,1282
t,1436,1600
t,1436,1722
f,1437,2
f,1437,27
t,1437,662
o,1438,76
f,1438,245
f,1438,839
l,1438,1104
t,1438,1414
l,1438,1836
f,1439,325
t,1439,520
f,1439,864
l,1439,1795
t,1440,1446
o,1440,1535
o,1441,1642
f,1442,782
o,1444,380
t,1444,1139
l,1444,1271
f,1444,1558
o,1444,1666
l,1445,339
t,1445,744
t,1445,1052
f,1445,1484
t,1445,1615
t,1445,1971
t,1446,635
t,1447,598
t,1447,1007
o,1447,1192
f,1448,106
l,1448,136
f,1448,269
f,1448,304
t,1448,570
l,1448,1228
l,1448,1323
l,1448,1860
f,1449,796
t,1449,1087
o,1449,1680
t,1449,1822
o,1450,2
o,1450,407
o,1450,1943
t,1451,444
t,1451,458
f,1451,940
t,1451,1071
f,1451,1386
t,1451,1768
f,1452,359
f,1452,884
l,1452,1256
l,1452,1304
f,1453,286
o,1453,1337
f,1454,78
t,1454,700
t,1454,1458
f,1455,911
t,1455,1283
t,1456,988
l,1457,1115
t,1457,1703
f,1458,113
o,1458,178
t,1458,719
o,1459,45
t,1459,665
t,1459,1663
f,1460,810
f,1460,839
f,1461,96
f,1461,200
t,1461,1536
l,1462,1855
t,1462,1879
t,1462,1986
f,1463,255
t,1463,563
t,1463,1899
f,1464,239
f,1464,871
l,1464,1089
f,1464,1746
l,1464,1834
t,1464,1967
l,1465,614
f,1465,1484
t,1465,1605
t,1466,502
o,1466,1181
l,1466,1338
f,1466,1429
l,1466,1944
f,1467,2
f,1468,328
t,1468,777
t,1469,1320
l,1469,1357
f,1469,1446
f,1470,1015
l,1470,1578
t,1471,490
t,1471,591
f,1471,934
f,1472,306
t,1472,520
t,1472,742
o,1472,1149
t,1472,1209
l,1472,1405
l,1472,1687
t,1472,1804
t,1473,24
f,1473,128
l,1473,1761
f,1474,269
t,1474,654
t,1475,1257
t,1475,1855
t,1476,425
t,1476,542
t,1476,1071
f,1477,162
l,1477,1371
t,1478,45
o,1478,840
f,1479,291
l,1479,1111
t,1479,1475
f,1480,711
t,1480,770
l,1480,1730
t,1480,1979
t,1481,407
o,1481,1606
t,1481,1652
t,1481,1745
t,1482,567
t,1482,961
f,1483,888
f,1483,924
f,1483,1496
l,1483,1569
l,1483,1959
o,1484,89
f,1484,140
t,1484,187
t,1484,1532
l,1485,793
t,1485,986
t,1485,1273
t,1485,1780
t,1485,1922
t,1486,683
f,1487,256
t,1487,464
t,1487,1298
f,1487,1439
t,1487,1898
t,1488,1055
l,1489,619
t,1489,660
t,1489,757
t,1489,1086
f,1489,1458
t,1489,1833
f,1490,587
o,1491,26
t,1491,1876
f,1492,211
l,1492,1126
f,1492,1510
t,1493,44
o,1493,303
l,1493,1798
l,1494,541
l,1494,940
t,1494,1204
t,1494,1950
f,1495,352
f,1495,715
t,1495,1110
t,1496,383
t,1496,484
t,1496,1042
o,1496,1335
f,1497,454
t,1497,1015
l,1498,1285
f,1499,76
t,1499,1731
t,1500,496
f,1500,1356
f,1500,1999
t,1501,1226
f,1502,830
l,1502,1870
t,1503,748
t,1503,1069
l,1503,1320
f,1504,610
f,1504,796
t,1504,1758
t,1504,1846
l,1505,1377
t,1505,1675
t,1506,158
t,1506,521
t,1506,1654
o,1507,109
f,1507,572
t,1507,1568
t,1508,1252
f,1509,861
l,1509,935
l,1509,967
o,1509,1443
f,1510,327
l,1510,979
f,1511,51
t,1511,419
l,1511,546
t,1511,671
o,1512,272
f,1512,311
l,1512,951
l,1512,998
t,1512,1213
l,1512,1278
t,1512,1962
l,1513,1336
o,1513,1999
f,1514,23
t,1514,238
f,1515,464
t,1515,1553
f,1516,136
f,1516,292
f,1516,1615
t,1516,1758
l,1517,1540
t,1517,1931
f,1518,79
t,1518,254
t,1518,750
l,1518,1026
f,1518,1579
t,1519,1247
t,1520,95
t,1520,637
f,1520,896
l,1520,987
t,1520,1307
t,1520,1804
t,1520,1947
t,1522,433
l,1522,1119
t,1522,1669
t,1522,1832
l,1523,1270
o,1523,1594
f,1524,767
l,1524,1131
o,1524,1181
o,1525,586
t,1525,1105
t,1525,1230
t,1525,1326
t,1526,722
l,1526,1376
t,1526,1748
f,1527,368
t,1527,694
f,1527,829
l,1527,1428
t,1527,1723
t,1527,1968
t,1528,393
l,1528,1002
o,1528,1200
f,1528,1475
t,1528,1854
t,1529,180
f,1529,1076
f,1530,46
t,1530,540
l,1530,937
f,1530,1450
f,1531,15
t,1531,103
o,1531,1632
t,1532,80
l,1532,1543
t,1532,1786
f,1533,595
t,1533,963
t,1534,744
l,1534,986
l,1534,1409
f,1535,127
o,1535,256
f,1535,870
t,1536,1280
t,1536,1341
t,1536,1569
l,1537,842
t,1538,1984
t,1539,554
t,1539,671
t,1539,1700
t,1540,410
t,1540,578
f,1540,901
l,1540,1354
l,1540,1669
t,1541,205
t,1541,513
f,1542,477
t,1542,775
t,1542,1868
t,1543,1054
o,1543,1125
l,1543,1548
f,1543,1653
f,1544,234
t,1544,1291
f,1545,265
o,1545,1172
t,1545,1738
t,1546,1796
t,1547,61
f,1547,1093
t,1548,624
t,1548,753
t,1548,1107
t,1548,1332
t,1548,1391
f,1549,1449
f,1550,1814
t,1550,1941
t,1551,1035
f,1552,906
f,1552,919
t,1552,1708
t,1553,577
t,1553,1921
f,1554,458
f,1554,715
f,1554,733
t,1554,1249
t,1554,1831
t,1555,308
f,1555,820
o,1555,1188
t,1555,1217
t,1555,1318
t,1555,1849
t,1556,179
t,1556,328
t,1556,696
f,1557,787
l,1558,538
f,1558,955
t,1559,396
t,1559,610
t,1559,1265
t,1560,127
t,1560,413
t,1560,494
f,1560,764
f,1561,19
f,1561,851
f,1561,1738
t,1562,471
f,1562,997
l,1562,1108
t,1562,1529
t,1563,510
o,1563,1606
f,1563,1666
f,1563,1766
t,1563,1969
t,1563,1996
t,1564,430
t,1564,1163
t,1564,1331
t,1564,1404
t,1564,1558
l,1564,1792
f,1565,234
t,1565,1883
t,1567,1444
t,1567,1502
l,1568,548
t,1569,1589
t,1569,1922
o,1570,54
f,1570,270
t,1570,1123
t,1571,1386
l,1571,1431
t,1571,1824
t,1571,1942
t,1572,202
t,1572,593
t,1572,634
f,1572,932
l,1572,1864
l,1573,525
t,1573,1149
o,1573,1635
t,1574,304
l,1574,1710
f,1576,1742
f,1577,108
l,1577,161
o,1577,362
f,1577,1079
t,1577,1362
t,1579,234
t,1579,707
f,1579,822
f,1579,1187
t,1579,1298
f,1579,1646
f,1580,777
f,1581,38
t,1581,1690
l,1582,400
t,1582,474
l,1582,1105
f,1582,1783
f,1583,20
f,1583,75
t,1583,181
t,1583,1139
t,1583,1160
t,1583,1232
l,1583,1403
t,1583,1601
f,1583,1810
t,1584,493
t,1584,1263
l,1584,1442
t,1586,323
f,1586,1061
t,1587,690
l,1587,1425
l,1587,1704
t,1588,1931
l,1589,541
l,1589,561
t,1589,1516
t,1589,1667
t,1590,378
t,1590,1203
l,1590,1461
o,1591,151
t,1591,604
f,1591,850
f,1591,864
f,1591,1496
f,1591,1530
f,1591,1885
t,1592,347
t,1592,440
t,1592,508
t,1592,621
f,1592,746
f,1592,1170
t,1592,1315
t,1593,189
l,1594,524
f,1594,935
t,1594,1585
o,1594,1732
t,1594,1759
o,1595,1033
t,1596,464
t,1596,1248
f,1596,1800
f,1596,1982
l,1598,1401
f,1599,1086
f,1599,1846
t,1600,1299
f,1601,1058
l,1601,1116
t,1601,1132
f,1601,1830
f,1602,45
l,1602,550
t,1602,1535
o,1603,88
t,1603,653
f,1603,1367
l,1603,1708
f,1604,58
t,1604,398
f,1605,718
f,1605,1182
f,1606,294
f,1606,1879
t,1606,1912
f,1606,1998
f,1607,782
f,1607,855
l,1607,1626
l,1607,1681
t,1608,170
t,1608,363
f,1608,887
o,1609,1203
l,1609,1422
l,1610,230
l,1610,1250
l,1610,1266
f,1611,273
t,1611,1963
f,1612,2
f,1613,1005
f,1614,134
t,1614,467
t,1614,481
t,1614,573
f,1614,954
f,1614,1350
t,1615,189
o,1615,530
l,1615,1227
l,1616,1102
l,1616,1115
t,1616,1142
t,1616,1293
l,1616,1451
t,1616,1530
t,1618,617
f,1618,1475
t,1618,1787
l,1619,425
t,1619,1042
t,1619,1158
l,1619,1742
t,1620,170
t,1620,668
t,1621,650
o,1621,1407
t,1621,1548
l,1622,208
o,1622,1181
f,1622,1899
t,1623,504
f,1624,522
t,1624,600
t,1624,1597
l,1624,1724
o,1625,109
t,1625,1645
l,1625,1667
t,1626,444
t,1627,1079
l,1627,1238
t,1627,1500
t,1627,1763
t,1628,691
l,1628,1251
l,1628,1681
t,1629,1055
l,1629,1114
l,1629,1999
f,1630,977
f,1630,1479
f,1631,143
l,1631,198
t,1631,1021
l,1631,1146
t,1631,1699
t,1631,1918
f,1632,307
t,1632,1287
f,1633,554
t,1634,186
f,1634,1574
t,1634,1739
t,1635,386
f,1635,854
f,1635,1382
o,1635,1885
t,1636,485
l,1636,1135
l,1636,1782
f,1636,1809
t,1636,1939
f,1637,60
t,1637,1200
t,1637,1513
t,1638,454
l,1638,1432
t,1639,1455
l,1640,1169
t,1640,1611
t,1640,1675
t,1640,1715
f,1641,703
t,1642,654
o,1642,1007
l,1642,1122
t,1643,248
t,1643,295
f,1643,914
t,1643,1072
l,1644,1239
o,1644,1336
f,1644,1399
f,1645,748
l,1645,1655
t,1645,1694
t,1646,205
t,1646,627
t,1646,1282
t,1646,1473
t,1646,1980
f,1647,93
t,1647,341
t,1647,379
t,1647,406
o,1647,945
o,1647,1589
t,1648,515
l,1648,1033
l,1648,1638
t,1650,580
f,1651,827
f,1651,1534
t,1652,190
f,1652,762
t,1652,1098
l,1652,1164
l,1653,1202
l,1653,1679
f,1654,167
t,1655,598
t,1655,686
l,1655,1909
l,1656,1940
l,1657,929
l,1657,1149
t,1658,640
t,1658,1083
t,1658,1384
t,1658,1694
t,1658,1962
o,1659,2
l,1659,1181
t,1660,54
l,1660,1134
f,1660,1824
t,1661,223
f,1661,1839
f,1662,431
f,1662,1264
t,1662,1772
t,1662,1999
o,1663,544
t,1663,1221
l,1663,1667
f,1664,29
t,1664,717
t,1664,1118
l,1664,1626
t,1665,1010
t,1665,1612
t,1666,498
l,1666,1507
t,1667,250
t,1667,390
f,1667,956
l,1667,998
t,1667,1890
l,1667,1926
t,1668,79
f,1668,127
l,1668,1645
l,1668,1978
o,1669,1326
t,1670,297
f,1670,705
f,1670,789
l,1670,1194
t,1670,1482
t,1670,1575
t,1670,1794
t,1671,275
f,1671,473
t,1671,1426
l,1672,345
t,1672,607
t,1672,1595
t,1672,1725
f,1673,3
t,1673,1398
t,1673,1675
l,1673,1959
l,1674,330
t,1674,676
f,1675,173
t,1675,518
f,1675,837
f,1675,1750
l,1676,1081
t,1676,1287
l,1676,1912
o,1677,913
t,1678,657
f,1678,1306
l,1678,1659
t,1679,245
t,1679,1705
t,1679,1779
t,1679,1986
l,1680,74
f,1680,1030
l,1680,1176
t,1680,1561
l,1681,1932
f,1682,156
t,1683,194
t,1683,370
l,1683,499
t,1683,624
l,1684,1164
f,1684,1249
f,1685,455
t,1685,712
f,1685,992
t,1685,1460
f,1685,1511
t,1686,92
t,1686,318
f,1686,417
l,1686,1142
t,1687,272
t,1687,289
t,1687,606
t,1687,643
f,1687,1226
t,1687,1586
t,1688,734
t,1688,791
t,1688,1205
f,1688,1475
f,1689,139
t,1689,226
t,1689,560
o,1689,872
t,1690,1841
t,1691,342
t,1691,1072
l,1692,1090
t,1692,1116
t,1692,1605
l,1693,1625
t,1693,1875
t,1694,63
t,1694,683
t,1694,698
t,1695,361
t,1695,1103
t,1696,669
l,1696,1184
f,1696,1771
f,1696,1812
f,1698,122
f,1698,819
t,1698,1999
o,1699,152
t,1699,305
t,1699,639
f,1700,955
t,1700,1148
t,1700,1702
f,1700,1745
f,1701,774
f,1701,881
f,1701,1549
t,1702,1163
f,1702,1264
l,1702,1931
f,1703,431
t,1703,1527
t,1703,1958
t,1704,1232
t,1705,202
f,1705,834
t,1705,1644
t,1705,1851
f,1706,171
t,1706,356
t,1706,561
t,1706,1600
f,1707,333
f,1708,398
o,1708,1370
f,1708,1478
l,1708,1943
t,1709,1569
o,1710,50
t,1710,579
t,1710,703
l,1710,1824
t,1711,20
t,1711,716
t,1711,731
t,1712,1105
t,1712,1351
f,1712,1438
t,1713,545
t,1713,1986
t,1715,76
o,1717,1791
t,1718,2
f,1718,123
f,1718,231
t,1718,288
t,1718,649
l,1718,1128
o,1718,1212
o,1718,1281
t,1718,1512
l,1718,1914
f,1720,1398
l,1720,1950
t,1720,1972
t,1721,217
f,1722,334
f,1722,859
f,1722,1063
t,1722,1326
t,1722,1734
t,1722,1999
t,1723,630
o,1723,913
t,1723,1588
t,1723,1662
t,1724,89
f,1724,260
t,1724,1164
t,1724,1615
l,1724,1851
f,1725,803
t,1725,1686
l,1726,1229
o,1727,60
t,1727,607
f,1727,823
t,1727,1102
f,1727,1820
t,1728,523
t,1728,557
t,1728,589
f,1728,952
l,1728,1883
o,1729,44
f,1729,148
t,1729,188
t,1729,733
f,1729,1777
l,1730,1547
f,1730,1561
l,1730,1903
f,1732,274
f,1732,1242
t,1732,1488
f,1732,1765
f,1733,757
f,1733,1180
t,1734,1593
l,1734,1868
l,1734,1920
f,1735,375
t,1735,414
f,1736,462
f,1736,1503
t,1737,1370
t,1737,1989
t,1738,1708
t,1739,1079
l,1740,63
o,1740,234
o,1740,433
f,1740,1415
o,1740,1523
f,1741,942
f,1741,1112
f,1743,684
t,1743,1582
f,1744,176
t,1744,705
f,1744,824
f,1744,1209
t,1744,1683
t,1745,534
t,1745,1607
l,1745,1794
o,1746,95
f,1746,325
f,1746,353
f,1746,666
l,1746,1362
l,1746,1850
t,1746,1971
t,1747,554
o,1747,972
t,1747,1654
t,1748,2
t,1748,205
f,1748,1756
o,1748,1905
t,1748,1950
t,1749,75
t,1750,1466
t,1751,462
t,1751,624
f,1751,652
f,1751,780
t,1751,1881
l,1752,1638
o,1754,802
t,1754,1501
o,1755,136
t,1755,1676
f,1755,1718
f,1756,290
t,1756,487
t,1756,1080
t,1756,1771
l,1756,1999
o,1757,1282
l,1757,1352
l,1757,1784
f,1758,842
f,1758,1166
t,1758,1434
f,1759,1058
l,1759,1366
t,1760,513
f,1760,1856
f,1761,403
t,1761,1480
f,1762,70
f,1762,430
t,1762,730
f,1762,886
f,1762,1011
o,1762,1315
l,1762,1392
f,1763,705
o,1763,930
o,1763,1120
f,1763,1708
t,1764,203
t,1765,120
f,1765,758
o,1765,1227
l,1765,1595
o,1765,1917
l,1765,1953
f,1766,455
t,1766,1985
o,1767,967
o,1768,15
f,1768,323
f,1768,643
t,1769,586
t,1769,613
o,1769,1202
f,1770,262
f,1770,307
f,1770,955
f,1770,1537
t,1770,1689
f,1770,1794
t,1771,1431
t,1772,1663
f,1774,631
f,1774,1339
t,1775,2
f,1775,102
l,1775,843
f,1775,1153
t,1775,1419
t,1776,560
f,1776,746
t,1776,1905
l,1777,1405
o,1777,1511
f,1778,212
f,1778,672
f,1778,1035
t,1778,1600
f,1779,416
f,1779,771
l,1779,1114
t,1779,1242
l,1779,1391
t,1779,1553
t,1779,1857
t,1780,493
t,1780,1265
o,1780,1297
t,1780,1884
t,1781,347
t,1781,537
l,1781,1579
t,1781,1843
f,1782,73
f,1782,450
f,1782,1732
f,1783,172
o,1783,822
f,1783,891
f,1783,938
l,1783,1942
o,1785,1015
o,1786,862
l,1786,1372
t,1786,1471
t,1786,1610
f,1787,233
t,1787,1335
f,1789,294
f,1789,1706
f,1790,136
t,1790,519
t,1791,564
f,1792,635
o,1792,844
t,1792,1146
f,1792,1175
f,1793,1048
o,1794,12
f,1794,375
t,1795,486
t,1795,535
f,1796,1095
t,1796,1912
t,1796,1973
l,1797,1790
f,1798,587
l,1798,1572
f,1799,710
l,1799,1828
t,1799,1947
l,1801,1429
o,1802,1121
f,1802,1485
t,1802,1763
l,1802,1927
f,1803,1206
l,1803,1272
o,1803,1673
t,1803,1686
f,1804,403
l,1804,1364
t,1804,1736
o,1805,348
f,1805,889
o,1805,1251
l,1805,1382
t,1805,1461
l,1805,1529
l,1806,1408
t,1806,1879
f,1807,645
o,1807,1038
o,1807,1288
f,1807,1516
t,1808,550
f,1809,431
f,1809,1059
t,1810,186
t,1810,1583
f,1811,387
t,1811,700
f,1811,1086
o,1811,1153
o,1811,1227
f,1812,217
o,1812,965
f,1813,2
f,1813,458
t,1813,1603
l,1813,1721
l,1813,1911
l,1813,1939
l,1814,328
l,1814,1396
f,1815,507
f,1815,579
f,1816,101
f,1816,1823
l,1816,1842
f,1817,134
l,1817,1524
t,1818,1352
f,1818,1785
f,1819,275
f,1819,602
f,1819,683
f,1819,867
t,1819,1972
f,1820,802
o,1820,1166
o,1821,113
l,1822,1387
l,1822,1730
f,1823,250
f,1823,371
l,1823,1374
f,1823,1664
f,1824,215
f,1824,1679
l,1824,1706
o,1826,646
l,1826,1206
f,1826,1449
t,1826,1490
o,1827,345
t,1827,1552
f,1828,423
f,1828,768
o,1828,1098
o,1828,1149
f,1829,32
o,1830,746
l,1830,1908
f,1831,142
f,1831,568
t,1831,1041
l,1831,1192
o,1831,1300
f,1831,1320
f,1832,316
f,1832,382
f,1832,1278
f,1832,1595
l,1832,1756
o,1832,1828
l,1832,1944
f,1833,626
o,1833,1021
l,1834,226
t,1834,1892
f,1835,19
t,1835,173
f,1835,669
f,1836,513
l,1836,1926
t,1838,1563
f,1839,905
t,1839,1056
l,1839,1742
f,1840,415
f,1840,818
f,1840,1255
t,1840,1546
l,1840,1963
f,1841,586
f,1841,649
t,1841,1331
o,1841,1463
f,1842,361
f,1842,402
f,1843,44
l,1843,489
t,1843,1629
o,1844,1094
f,1844,1297
l,1844,1386
l,1844,1416
f,1844,1804
f,1844,1873
o,1845,116
l,1845,1370
l,1846,1195
f,1846,1605
f,1846,1760
t,1846,1994
f,1847,178
l,1847,1477
t,1847,1711
o,1848,888
t,1848,1654
l,1848,1685
t,1849,1510
o,1850,2
f,1850,136
t,1850,1164
l,1850,1400
t,1851,203
f,1851,516
f,1851,784
t,1851,1969
f,1852,551
f,1853,610
l,1853,1112
o,1854,57
o,1854,77
t,1854,1914
f,1855,639
t,1855,1066
o,1855,1273
l,1856,1124
f,1858,480
f,1858,494
t,1858,588
t,1858,1184
f,1858,1804
f,1859,1144
t,1859,1531
t,1859,1644
f,1860,1236
t,1860,1323
t,1860,1349
f,1860,1711
f,1861,389
t,1861,1559
t,1862,30
t,1862,363
o,1862,1023
o,1863,2
f,1863,99
f,1863,114
t,1863,276
